"_path","_id","sessionId","type","timestamp","clientTimestamp","timeElapsedSeconds","readableTime","semesterTime","taskId","from","to","isAutoAdvance","completed","leftForTask","timeSpentSeconds","attempts","accuracy","userAnswer","correctAnswer","points","pointsEarned","categoryPoints","studentLearningScore","engagementInterest","completionContext","totalTimeSeconds","0","1","2","3","4","5","taskType","reason","studentId","section","6","7","currentMode","semester","hasCheckpoint","action","response","currentTask","totalSwitches","completedTasks","completedLevels","completionReason","gameMode","currentSemester","totalBonus","finalScore","finalContext","practiceCompleted","totalSemesters","isAdminMode","choice"
"events/ks8Zi8peWBrl3rswEyiN","ks8Zi8peWBrl3rswEyiN","3JNmRl43SrpAGSlPV49M","ai_help_response","2025-08-29T14:51:20.774Z",1756479080774,650.9,"10:50","{""elapsedSeconds"":650.9,""readable"":""10:50"",""minutes"":10,""seconds"":50}","g3t41",,,,,,,,,,,,,,,,,,"t","y","p","i","n","g",,,,,,,,,,,,,,,,,,,,,,,,,
"events/kujHet91PUgHLObjrLzz","kujHet91PUgHLObjrLzz","3JNmRl43SrpAGSlPV49M","page_switch","2025-08-29T14:50:52.881Z",1756479052881,623,"10:23","{""elapsedSeconds"":623,""readable"":""10:23"",""minutes"":10,""seconds"":23}",,"g3t37","g3t38",true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"events/kwvFZ4QG3HaKKFECtZha","kwvFZ4QG3HaKKFECtZha","3JNmRl43SrpAGSlPV49M","page_switch","2025-08-29T14:55:40.391Z",1756479340391,910.5,"15:10","{""elapsedSeconds"":910.5,""readable"":""15:10"",""minutes"":15,""seconds"":10}",,"g2t9","g2t10",true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"events/kyqBEGALktw5WRzQyCoq","kyqBEGALktw5WRzQyCoq","3JNmRl43SrpAGSlPV49M","task_time","2025-08-29T14:52:40.837Z",1756479160837,731,"12:10","{""elapsedSeconds"":731,""readable"":""12:10"",""minutes"":12,""seconds"":10}","g2t49",,,,false,"g2t50","12.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"events/kzsQfCyeuUVc4nEiljHK","kzsQfCyeuUVc4nEiljHK","3JNmRl43SrpAGSlPV49M","task_time","2025-08-29T14:44:35.351Z",1756478675351,245.5,"4:05","{""elapsedSeconds"":245.5,""readable"":""4:05"",""minutes"":4,""seconds"":5}","g1t13",,,,false,"g1t14","3.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"events/l027V7Ia57Fuc8XKKIAW","l027V7Ia57Fuc8XKKIAW","3JNmRl43SrpAGSlPV49M","page_switch","2025-08-29T14:56:52.459Z",1756479412459,982.6,"16:22","{""elapsedSeconds"":982.6,""readable"":""16:22"",""minutes"":16,""seconds"":22}",,"g3t7","g3t8",true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"events/l3GiFWsFACQNuLBDgMmQ","l3GiFWsFACQNuLBDgMmQ","3JNmRl43SrpAGSlPV49M","task_time","2025-08-29T14:49:06.616Z",1756478946616,516.8,"8:36","{""elapsedSeconds"":516.8,""readable"":""8:36"",""minutes"":8,""seconds"":36}","g3t30",,,,false,"g3t31","2.8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"events/l5yWYLx00lMbmORKB0mu","l5yWYLx00lMbmORKB0mu","3JNmRl43SrpAGSlPV49M","ai_help_response","2025-08-29T14:44:08.857Z",1756478648857,219,"3:39","{""elapsedSeconds"":219,""readable"":""3:39"",""minutes"":3,""seconds"":39}","g1t9",,,,,,,,,,,,,,,,,,"c","o","u","n","t","i",,,,,"n","g",,,,,,,,,,,,,,,,,,,
"events/lA404XArG017YTOp9Z5j","lA404XArG017YTOp9Z5j","3JNmRl43SrpAGSlPV49M","manual_tab_switch","2025-08-29T14:49:10.083Z",1756478950083,520.2,"8:40","{""elapsedSeconds"":520.2,""readable"":""8:40"",""minutes"":8,""seconds"":40}",,"g3t31","g2t25",,,,,,,,,,,,,,,,,,,,,,,"user_clicked",,,,,,,,,,,,,,,,,,,,,,,
"events/lAaW2Dcb1rAiWpIxVT5F","lAaW2Dcb1rAiWpIxVT5F","3JNmRl43SrpAGSlPV49M","task_time","2025-08-29T14:43:34.729Z",1756478614729,184.9,"3:04","{""elapsedSeconds"":184.9,""readable"":""3:04"",""minutes"":3,""seconds"":4}","g1t7",,,,false,"g3t4","0.9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"events/lCrya9fPx7hhN1iCpEOe","lCrya9fPx7hhN1iCpEOe","3JNmRl43SrpAGSlPV49M","task_attempt","2025-08-29T14:51:03.370Z",1756479063370,633.5,"10:33","{""elapsedSeconds"":633.5,""readable"":""10:33"",""minutes"":10,""seconds"":33}","g2t38",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"events/lD9Nu6eD4L9XAF6qaqH4","lD9Nu6eD4L9XAF6qaqH4","3JNmRl43SrpAGSlPV49M","ai_task_help","2025-08-29T14:49:57.999Z",1756478997999,568.1,"9:28","{""elapsedSeconds"":568.1,""readable"":""9:28"",""minutes"":9,""seconds"":28}",,,,,,,,,,,,,,,,,,,"s","l","i","d","e","r","g2t35",,,,,,,,,,,,,,,,,,,,,,,,
"events/lEACuyWQc5fuNtMMN09z","lEACuyWQc5fuNtMMN09z","3JNmRl43SrpAGSlPV49M","task_complete","2025-08-29T14:49:06.393Z",1756478946393,516.5,"8:36","{""elapsedSeconds"":516.5,""readable"":""8:36"",""minutes"":8,""seconds"":36}","g3t30",,,,,,,1,100,"Z1@Y2#X3$","Z1@Y2#X3$",2,2,"{""materials"":44,""research"":21,""engagement"":57,""bonus"":0}",459.0998000000001,276.49980000000005,"{""totalTasksCompleted"":71,""currentGameTime"":425,""switchesBeforeCompletion"":17,""bonusPromptsEarned"":71,""timeRemaining"":295}","67.7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"events/lK1d0kF4oPy54uUTe7ll","lK1d0kF4oPy54uUTe7ll","3JNmRl43SrpAGSlPV49M","manual_tab_switch","2025-08-29T14:56:00.982Z",1756479360982,931.1,"15:31","{""elapsedSeconds"":931.1,""readable"":""15:31"",""minutes"":15,""seconds"":31}",,"g1t2","g3t6",,,,,,,,,,,,,,,,,,,,,,,"user_clicked",,,,,,,,,,,,,,,,,,,,,,,
"events/lKkZu5mS7HF5cAm2Pl8j","lKkZu5mS7HF5cAm2Pl8j","3JNmRl43SrpAGSlPV49M","task_attempt","2025-08-29T14:54:21.888Z",1756479261888,832,"13:52","{""elapsedSeconds"":832,""readable"":""13:52"",""minutes"":13,""seconds"":52}","g2t4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"events/lLGpIiXctFVBb44uexFv","lLGpIiXctFVBb44uexFv","3JNmRl43SrpAGSlPV49M","task_complete","2025-08-29T14:45:50.615Z",1756478750615,320.8,"5:20","{""elapsedSeconds"":320.8,""readable"":""5:20"",""minutes"":5,""seconds"":20}","g3t15",,,,,,,1,100,"MiXeD cAsE","MiXeD cAsE",2,2,"{""materials"":4,""research"":21,""engagement"":28,""bonus"":0}",22.860100000000003,6.2601,"{""totalTasksCompleted"":34,""currentGameTime"":229,""switchesBeforeCompletion"":15,""bonusPromptsEarned"":34,""timeRemaining"":491}","12.9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"events/lOsN8UWnAsacQFYzMCKz","lOsN8UWnAsacQFYzMCKz","3JNmRl43SrpAGSlPV49M","task_complete","2025-08-29T14:55:14.983Z",1756479314983,885.1,"14:45","{""elapsedSeconds"":885.1,""readable"":""14:45"",""minutes"":14,""seconds"":45}","g2t6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"events/lP0qpgB1O2zlf6mka7rV","lP0qpgB1O2zlf6mka7rV","3JNmRl43SrpAGSlPV49M","task_complete","2025-08-29T14:56:06.056Z",1756479366056,936.2,"15:36","{""elapsedSeconds"":936.2,""readable"":""15:36"",""minutes"":15,""seconds"":36}","g3t6",,,,,,,1,100,"good job","good job",2,2,"{""materials"":17,""research"":0,""engagement"":12,""bonus"":0}",18.575,1.5750000000000002,"{""totalTasksCompleted"":16,""currentGameTime"":116,""switchesBeforeCompletion"":16,""bonusPromptsEarned"":16,""timeRemaining"":604}","4.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"events/lTzlJgPmz0uOZOc5Mycy","lTzlJgPmz0uOZOc5Mycy","3JNmRl43SrpAGSlPV49M","task_attempt","2025-08-29T14:58:43.592Z",1756479523592,1093.7,"18:13","{""elapsedSeconds"":1093.7,""readable"":""18:13"",""minutes"":18,""seconds"":13}","g1t4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"events/lVGl4ZWYOGXW38DjmxEo","lVGl4ZWYOGXW38DjmxEo","3JNmRl43SrpAGSlPV49M","page_switch","2025-08-29T14:54:44.246Z",1756479284246,854.4,"14:14","{""elapsedSeconds"":854.4,""readable"":""14:14"",""minutes"":14,""seconds"":14}",,"g3t2","g1t1",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"events/laW7wjUCA7hG9PyxPLXU","laW7wjUCA7hG9PyxPLXU","3JNmRl43SrpAGSlPV49M","task_complete","2025-08-29T14:52:12.756Z",1756479132756,702.9,"11:42","{""elapsedSeconds"":702.9,""readable"":""11:42"",""minutes"":11,""seconds"":42}","g2t45",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"events/leKyTU5fhyXylfmT6aZH","leKyTU5fhyXylfmT6aZH","3JNmRl43SrpAGSlPV49M","ai_help_response","2025-08-29T14:51:03.276Z",1756479063276,633.4,"10:33","{""elapsedSeconds"":633.4,""readable"":""10:33"",""minutes"":10,""seconds"":33}","g2t38",,,,,,,,,,,,,,,,,,"s","l","i","d","e","r",,,,,,,,,,,,,,,,,,,,,,,,,
"events/lgMv2gKNyo868wIBESoz","lgMv2gKNyo868wIBESoz","3JNmRl43SrpAGSlPV49M","page_switch","2025-08-29T14:44:26.674Z",1756478666674,236.8,"3:56","{""elapsedSeconds"":236.8,""readable"":""3:56"",""minutes"":3,""seconds"":56}",,"g3t8","g1t11",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"events/lpyqj4VqDIk3BSC5NCp4","lpyqj4VqDIk3BSC5NCp4","3JNmRl43SrpAGSlPV49M","task_time","2025-08-29T14:53:24.344Z",1756479204344,774.5,"12:54","{""elapsedSeconds"":774.5,""readable"":""12:54"",""minutes"":12,""seconds"":54}","g1t22",,,,false,"g1t23","4.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"events/lr8oeyTFwUuQzOAaPTnt","lr8oeyTFwUuQzOAaPTnt","3JNmRl43SrpAGSlPV49M","task_time","2025-08-29T14:49:33.774Z",1756478973774,543.9,"9:03","{""elapsedSeconds"":543.9,""readable"":""9:03"",""minutes"":9,""seconds"":3}","g2t30",,,,false,"g2t31","4.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"events/lrDn9HHUMxeqGZNLpt0O","lrDn9HHUMxeqGZNLpt0O","3JNmRl43SrpAGSlPV49M","ai_task_help","2025-08-29T14:45:38.107Z",1756478738107,308.3,"5:08","{""elapsedSeconds"":308.3,""readable"":""5:08"",""minutes"":5,""seconds"":8}",,,,,,,,,,,,,,,,,,,"t","y","p","i","n","g","g3t12",,,,,,,,,,,,,,,,,,,,,,,,
"events/lvFxa886xzNSo1A1O6a9","lvFxa886xzNSo1A1O6a9","3JNmRl43SrpAGSlPV49M","task_complete","2025-08-29T14:48:18.924Z",1756478898924,469.1,"7:49","{""elapsedSeconds"":469.1,""readable"":""7:49"",""minutes"":7,""seconds"":49}","g3t23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"events/lw5GnY7GdFTRfItn9FWO","lw5GnY7GdFTRfItn9FWO","3JNmRl43SrpAGSlPV49M","page_switch","2025-08-29T14:50:44.907Z",1756479044907,615.1,"10:15","{""elapsedSeconds"":615.1,""readable"":""10:15"",""minutes"":10,""seconds"":15}",,"g3t37","g2t37",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"events/m0S7Y1TOcRUomVVuJvdQ","m0S7Y1TOcRUomVVuJvdQ","3JNmRl43SrpAGSlPV49M","task_attempt","2025-08-29T14:53:36.144Z",1756479216144,786.3,"13:06","{""elapsedSeconds"":786.3,""readable"":""13:06"",""minutes"":13,""seconds"":6}","g1t25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"events/m5iXkLiOgHu81AP9nEFy","m5iXkLiOgHu81AP9nEFy","3JNmRl43SrpAGSlPV49M","ai_help_response","2025-08-29T14:49:59.627Z",1756478999627,569.8,"9:29","{""elapsedSeconds"":569.8,""readable"":""9:29"",""minutes"":9,""seconds"":29}","g2t35",,,,,,,,,,,,,,,,,,"s","l","i","d","e","r",,,,,,,,,,,,,,,,,,,,,,,,,
"events/m83lyGGc7kUE6tlhwO5u","m83lyGGc7kUE6tlhwO5u","3JNmRl43SrpAGSlPV49M","task_attempt","2025-08-29T14:53:48.920Z",1756479228920,799.1,"13:19","{""elapsedSeconds"":799.1,""readable"":""13:19"",""minutes"":13,""seconds"":19}","g1t28",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"events/mJTeIi7hQdsFW0MBHk2q","mJTeIi7hQdsFW0MBHk2q","3JNmRl43SrpAGSlPV49M","task_time","2025-08-29T14:48:35.556Z",1756478915556,485.7,"8:05","{""elapsedSeconds"":485.7,""readable"":""8:05"",""minutes"":8,""seconds"":5}","g3t25",,,,false,"g3t26","6.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"events/mNAhrsnFaVxhZsWqb13l","mNAhrsnFaVxhZsWqb13l","3JNmRl43SrpAGSlPV49M","task_complete","2025-08-29T14:42:14.003Z",1756478534003,104.2,"1:44","{""elapsedSeconds"":104.2,""readable"":""1:44"",""minutes"":1,""seconds"":44}","g2t1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"events/mQSuezbwTrBqB4nYMogX","mQSuezbwTrBqB4nYMogX","3JNmRl43SrpAGSlPV49M","task_time","2025-08-29T14:45:35.771Z",1756478735771,305.9,"5:05","{""elapsedSeconds"":305.9,""readable"":""5:05"",""minutes"":5,""seconds"":5}","g1t17",,,,false,"g1t18","3.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"events/mRhe3wheGxwWpuI2fAPE","mRhe3wheGxwWpuI2fAPE","3JNmRl43SrpAGSlPV49M","manual_tab_switch","2025-08-29T14:44:56.842Z",1756478696842,267,"4:26","{""elapsedSeconds"":267,""readable"":""4:26"",""minutes"":4,""seconds"":26}",,"g3t11","g1t14",,,,,,,,,,,,,,,,,,,,,,,"user_clicked",,,,,,,,,,,,,,,,,,,,,,,
"events/mXW2Tbk19o64CxmtXSS8","mXW2Tbk19o64CxmtXSS8","3JNmRl43SrpAGSlPV49M","task_complete","2025-08-29T14:50:10.241Z",1756479010241,580.4,"9:40","{""elapsedSeconds"":580.4,""readable"":""9:40"",""minutes"":9,""seconds"":40}","g3t32",,,,,,,1,70,"J4%Ks^L6&","J4%K5^L6&",1,1,"{""materials"":68,""research"":21,""engagement"":60,""bonus"":0}",851.4740000000002,569.2740000000001,"{""totalTasksCompleted"":85,""currentGameTime"":489,""switchesBeforeCompletion"":19,""bonusPromptsEarned"":85,""timeRemaining"":231}","2.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"events/mbtVlR2iRhl4iYmXltyj","mbtVlR2iRhl4iYmXltyj","3JNmRl43SrpAGSlPV49M","page_switch","2025-08-29T14:48:04.124Z",1756478884124,454.3,"7:34","{""elapsedSeconds"":454.3,""readable"":""7:34"",""minutes"":7,""seconds"":34}",,"g3t20","g3t21",true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"events/miUf4fWiqezZK5sW0Lmk","miUf4fWiqezZK5sW0Lmk","3JNmRl43SrpAGSlPV49M","ai_task_help","2025-08-29T14:49:11.172Z",1756478951172,521.3,"8:41","{""elapsedSeconds"":521.3,""readable"":""8:41"",""minutes"":8,""seconds"":41}",,,,,,,,,,,,,,,,,,,"s","l","i","d","e","r","g2t25",,,,,,,,,,,,,,,,,,,,,,,,
"events/moCjy3UeTy15s1T4FhT9","moCjy3UeTy15s1T4FhT9","3JNmRl43SrpAGSlPV49M","task_time","2025-08-29T14:51:12.706Z",1756479072706,642.9,"10:42","{""elapsedSeconds"":642.9,""readable"":""10:42"",""minutes"":10,""seconds"":42}","g3t39",,,,false,"g3t40","2.9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"events/mqRoF3EZy3Kx8pgsecui","mqRoF3EZy3Kx8pgsecui","3JNmRl43SrpAGSlPV49M","ai_task_help","2025-08-29T14:48:05.965Z",1756478885965,456.1,"7:36","{""elapsedSeconds"":456.1,""readable"":""7:36"",""minutes"":7,""seconds"":36}",,,,,,,,,,,,,,,,,,,"t","y","p","i","n","g","g3t21",,,,,,,,,,,,,,,,,,,,,,,,
"events/mqlesKE5xUQmQeX4Yz5W","mqlesKE5xUQmQeX4Yz5W","3JNmRl43SrpAGSlPV49M","ai_help_response","2025-08-29T14:45:34.721Z",1756478734721,304.9,"5:04","{""elapsedSeconds"":304.9,""readable"":""5:04"",""minutes"":5,""seconds"":4}","g1t17",,,,,,,,,,,,,,,,,,"c","o","u","n","t","i",,,,,"n","g",,,,,,,,,,,,,,,,,,,
"events/mr7R778phqhhhKl3kWNe","mr7R778phqhhhKl3kWNe","3JNmRl43SrpAGSlPV49M","ai_task_help","2025-08-29T14:51:15.228Z",1756479075228,645.4,"10:45","{""elapsedSeconds"":645.4,""readable"":""10:45"",""minutes"":10,""seconds"":45}",,,,,,,,,,,,,,,,,,,"t","y","p","i","n","g","g3t40",,,,,,,,,,,,,,,,,,,,,,,,
"events/n165lYQSCQBe8ypj9DMG","n165lYQSCQBe8ypj9DMG","3JNmRl43SrpAGSlPV49M","task_attempt","2025-08-29T14:52:43.692Z",1756479163692,733.8,"12:13","{""elapsedSeconds"":733.8,""readable"":""12:13"",""minutes"":12,""seconds"":13}","g3t47",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"events/nEVivPghXnmHsElWyJCy","nEVivPghXnmHsElWyJCy","3JNmRl43SrpAGSlPV49M","task_complete","2025-08-29T14:57:06.892Z",1756479426892,997,"16:37","{""elapsedSeconds"":997,""readable"":""16:37"",""minutes"":16,""seconds"":37}","g3t10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"events/nHYHwmhTa0prMA5Yys1w","nHYHwmhTa0prMA5Yys1w","3JNmRl43SrpAGSlPV49M","task_time","2025-08-29T14:47:14.371Z",1756478834371,404.5,"6:44","{""elapsedSeconds"":404.5,""readable"":""6:44"",""minutes"":6,""seconds"":44}","g2t15",,,,false,"g2t16","5.6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"events/nJSq0ZJFw5GS6mUxucwY","nJSq0ZJFw5GS6mUxucwY","3JNmRl43SrpAGSlPV49M","page_switch","2025-08-29T14:55:52.109Z",1756479352109,922.3,"15:22","{""elapsedSeconds"":922.3,""readable"":""15:22"",""minutes"":15,""seconds"":22}",,"g3t5","g3t5",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"events/nLtBY0oqIkEBMMvDYP4j","nLtBY0oqIkEBMMvDYP4j","3JNmRl43SrpAGSlPV49M","ai_help_response","2025-08-29T14:50:51.907Z",1756479051907,622.1,"10:22","{""elapsedSeconds"":622.1,""readable"":""10:22"",""minutes"":10,""seconds"":22}","g3t37",,,,,,,,,,,,,,,,,,"t","y","p","i","n","g",,,,,,,,,,,,,,,,,,,,,,,,,
"events/nORD4qIutsc2sRxKdK7o","nORD4qIutsc2sRxKdK7o","3JNmRl43SrpAGSlPV49M","ai_help_response","2025-08-29T14:44:31.186Z",1756478671186,241.3,"4:01","{""elapsedSeconds"":241.3,""readable"":""4:01"",""minutes"":4,""seconds"":1}","g1t12",,,,,,,,,,,,,,,,,,"c","o","u","n","t","i",,,,,"n","g",,,,,,,,,,,,,,,,,,,
"events/nOTAhMkfnQ9UvT980mR9","nOTAhMkfnQ9UvT980mR9","3JNmRl43SrpAGSlPV49M","task_complete","2025-08-29T14:59:32.186Z",1756479572186,1142.3,"19:02","{""elapsedSeconds"":1142.3,""readable"":""19:02"",""minutes"":19,""seconds"":2}","g3t18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"events/nSgz4XIRoL7R3GABm2bu","nSgz4XIRoL7R3GABm2bu","3JNmRl43SrpAGSlPV49M","page_switch","2025-08-29T14:50:58.999Z",1756479058999,629.1,"10:29","{""elapsedSeconds"":629.1,""readable"":""10:29"",""minutes"":10,""seconds"":29}",,"g3t38","g3t39",true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"events/nSzZRgVXe8tlG3ssW1DW","nSzZRgVXe8tlG3ssW1DW","3JNmRl43SrpAGSlPV49M","task_complete","2025-08-29T14:45:07.867Z",1756478707867,278,"4:38","{""elapsedSeconds"":278,""readable"":""4:38"",""minutes"":4,""seconds"":38}","g1t15",,,,,,,1,0,15,11,0,0,"{""materials"":2,""research"":19,""engagement"":19,""bonus"":0}",10.05965,2.35965,"{""totalTasksCompleted"":26,""currentGameTime"":187,""switchesBeforeCompletion"":11,""bonusPromptsEarned"":26,""timeRemaining"":533}","9.8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"events/nWqLy3RidaZpP4uJzdDH","nWqLy3RidaZpP4uJzdDH","3JNmRl43SrpAGSlPV49M","task_time","2025-08-29T14:44:26.276Z",1756478666276,236.4,"3:56","{""elapsedSeconds"":236.4,""readable"":""3:56"",""minutes"":3,""seconds"":56}","g3t7",,,,false,"g3t8","3.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"events/nWtd8tLbhNWiFItvMCJb","nWtd8tLbhNWiFItvMCJb","3JNmRl43SrpAGSlPV49M","task_attempt","2025-08-29T14:49:24.490Z",1756478964490,534.6,"8:54","{""elapsedSeconds"":534.6,""readable"":""8:54"",""minutes"":8,""seconds"":54}","g2t28",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"events/na0W37iKcWhwHOP64N35","na0W37iKcWhwHOP64N35","3JNmRl43SrpAGSlPV49M","task_time","2025-08-29T14:53:54.293Z",1756479234293,804.4,"13:24","{""elapsedSeconds"":804.4,""readable"":""13:24"",""minutes"":13,""seconds"":24}","g1t29",,,,false,"g1t30","4.3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"events/ngFgrkFPq61fmtT2Ts0h","ngFgrkFPq61fmtT2Ts0h","3JNmRl43SrpAGSlPV49M","task_time","2025-08-29T14:52:50.230Z",1756479170230,740.4,"12:20","{""elapsedSeconds"":740.4,""readable"":""12:20"",""minutes"":12,""seconds"":20}","g2t50",,,,true,"g3t48","4.7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"events/nh8JwO3YgnVhgzu4Y4DE","nh8JwO3YgnVhgzu4Y4DE","3JNmRl43SrpAGSlPV49M","task_time","2025-08-29T14:47:29.759Z",1756478849759,419.9,"6:59","{""elapsedSeconds"":419.9,""readable"":""6:59"",""minutes"":6,""seconds"":59}","g2t18",,,,false,"g2t19","4.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"events/nkvGgW7y6NIcU0WUOKIp","nkvGgW7y6NIcU0WUOKIp","3JNmRl43SrpAGSlPV49M","ai_help_response","2025-08-29T14:53:53.184Z",1756479233184,803.3,"13:23","{""elapsedSeconds"":803.3,""readable"":""13:23"",""minutes"":13,""seconds"":23}","g1t29",,,,,,,,,,,,,,,,,,"c","o","u","n","t","i",,,,,"n","g",,,,,,,,,,,,,,,,,,,
"events/nlFfQbuD2ftv4dqUq0bi","nlFfQbuD2ftv4dqUq0bi","3JNmRl43SrpAGSlPV49M","task_time","2025-08-29T14:50:07.115Z",1756479007115,577.3,"9:37","{""elapsedSeconds"":577.3,""readable"":""9:37"",""minutes"":9,""seconds"":37}","g2t37",,,,false,"g3t32","2.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"events/nm01P1JaiO1i2VvbG7Ii","nm01P1JaiO1i2VvbG7Ii","3JNmRl43SrpAGSlPV49M","task_time","2025-08-29T14:48:07.971Z",1756478887971,458.1,"7:38","{""elapsedSeconds"":458.1,""readable"":""7:38"",""minutes"":7,""seconds"":38}","g3t21",,,,false,"g3t22","3.7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"events/nmHOIY9lvssp19uvRpRa","nmHOIY9lvssp19uvRpRa","3JNmRl43SrpAGSlPV49M","ai_help_response","2025-08-29T14:53:23.190Z",1756479203190,773.3,"12:53","{""elapsedSeconds"":773.3,""readable"":""12:53"",""minutes"":12,""seconds"":53}","g1t22",,,,,,,,,,,,,,,,,,"c","o","u","n","t","i",,,,,"n","g",,,,,,,,,,,,,,,,,,,
"events/nwjLRNTkqMBNphtzxtk6","nwjLRNTkqMBNphtzxtk6","3JNmRl43SrpAGSlPV49M","task_complete","2025-08-29T14:44:18.913Z",1756478658913,229.1,"3:49","{""elapsedSeconds"":229.1,""readable"":""3:49"",""minutes"":3,""seconds"":49}","g3t5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"events/o19U219WMCu3JEk5HRYm","o19U219WMCu3JEk5HRYm","3JNmRl43SrpAGSlPV49M","page_switch","2025-08-29T14:48:58.819Z",1756478938819,509,"8:28","{""elapsedSeconds"":509,""readable"":""8:28"",""minutes"":8,""seconds"":28}",,"g3t28","g3t29",true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"events/o1cqIupYOdn0CAGOAQF6","o1cqIupYOdn0CAGOAQF6","3JNmRl43SrpAGSlPV49M","task_attempt","2025-08-29T14:45:34.813Z",1756478734813,305,"5:04","{""elapsedSeconds"":305,""readable"":""5:04"",""minutes"":5,""seconds"":4}","g1t17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"events/o1e9PBar6tRaUrku0QCS","o1e9PBar6tRaUrku0QCS","3JNmRl43SrpAGSlPV49M","ai_help_response","2025-08-29T14:44:18.154Z",1756478658154,228.3,"3:48","{""elapsedSeconds"":228.3,""readable"":""3:48"",""minutes"":3,""seconds"":48}","g3t5",,,,,,,,,,,,,,,,,,"t","y","p","i","n","g",,,,,,,,,,,,,,,,,,,,,,,,,
